gene_id,SRR31476642,SRR31476643,SRR31476644,SRR31476645,SRR31476646,SRR31476647,SRR31476648,SRR31476649,SRR31476650
ENSG00000213690,8,5,14,11,5,7,17,9,14
ENSG00000213693,85,122,134,161,109,87,103,135,83
ENSG00000213694,98,49,59,70,295,238,263,108,103
ENSG00000213695,329,381,355,394,439,317,368,443,574
ENSG00000213697,47,54,56,62,47,50,40,65,45
ENSG00000213698,0,0,0,1,4,1,2,0,1
ENSG00000213699,2238,1030,1182,1319,1031,1133,1156,2097,2114
ENSG00000213700,3745,3569,2928,4355,4236,3013,3865,4680,5636
ENSG00000213701,100,55,76,76,93,54,61,116,157
ENSG00000213703,0,0,0,0,0,2,0,0,0
ENSG00000213704,0,0,0,0,1,0,0,0,0
ENSG00000213706,0,0,2,0,5,0,0,1,0
ENSG00000213707,1267,2269,1691,2194,2312,1837,2317,1951,1766
ENSG00000213708,0,0,4,0,0,0,0,0,0
ENSG00000213711,0,1,0,0,1,1,0,1,1
ENSG00000213713,14,26,12,14,13,17,12,17,15
ENSG00000213714,2,1,1,2,3,2,1,5,0
ENSG00000213716,0,0,0,0,0,0,0,0,0
ENSG00000213717,104,188,166,162,82,110,134,160,137
ENSG00000213719,8237,6909,5571,7132,12668,10464,12802,10062,10770
ENSG00000213721,37,35,39,70,34,35,38,51,52
ENSG00000213722,880,845,737,1080,1092,847,1150,1039,977
ENSG00000213724,0,0,0,0,0,0,0,0,0
ENSG00000213726,0,0,0,0,0,0,0,0,0
ENSG00000213727,5,15,10,7,7,8,4,3,8
ENSG00000213729,0,0,3,1,0,0,0,1,2
ENSG00000213730,10,17,20,19,16,14,20,10,16
ENSG00000213731,0,0,0,0,0,0,0,0,0
ENSG00000213735,49,22,30,34,30,19,25,46,48
ENSG00000213736,0,0,0,0,0,0,0,0,0
ENSG00000213739,0,0,0,0,0,0,0,0,0
ENSG00000213740,1370,1312,1278,1468,1545,1408,1582,1652,1641
ENSG00000213741,4656,4863,3924,4431,4690,3594,4933,6814,7395
ENSG00000213742,231,138,153,130,102,108,143,251,216
ENSG00000213744,1,2,0,0,0,0,0,0,3
ENSG00000213747,0,0,0,0,0,0,0,0,0
ENSG00000213750,236,299,257,339,176,154,199,267,285
ENSG00000213752,0,0,0,0,0,0,0,0,0
ENSG00000213753,1438,1433,1211,1555,1080,1002,1144,1758,1743
ENSG00000213754,20,9,9,14,10,12,8,18,17
ENSG00000213755,10,28,20,22,30,20,20,32,29
ENSG00000213757,3644,4136,3458,4404,4988,3526,4386,4950,5635
ENSG00000213759,0,0,0,1,0,0,0,0,0
ENSG00000213760,169,171,137,149,143,152,170,210,205
ENSG00000213761,47,132,118,139,286,162,241,51,56
ENSG00000213762,330,146,216,202,124,125,146,336,344
ENSG00000213763,322,484,480,654,664,503,525,301,290
ENSG00000213770,3,8,4,4,4,3,2,4,8
ENSG00000213771,630,815,862,876,717,576,719,795,668
ENSG00000213772,412,239,281,256,253,220,256,416,436
ENSG00000213774,24,36,27,31,27,24,28,19,20
ENSG00000213777,7,11,17,12,4,13,8,14,11
ENSG00000213778,0,0,0,0,1,0,0,0,1
ENSG00000213779,0,2,3,1,1,0,0,0,1
ENSG00000213780,443,582,526,627,485,437,557,452,524
ENSG00000213781,40,51,32,38,76,44,37,78,76
ENSG00000213782,2007,1444,1351,1466,2563,1955,2356,2376,2315
ENSG00000213783,0,0,1,0,0,1,0,0,0
ENSG00000213785,30,14,23,25,149,91,148,40,31
ENSG00000213786,25,34,31,38,23,33,43,34,32
ENSG00000213787,191,147,155,318,158,193,235,214,246
ENSG00000213790,961,727,610,842,825,787,918,1002,1176
ENSG00000213791,718,866,818,864,1092,1235,1026,1068,1055
ENSG00000213793,423,455,482,395,524,426,440,563,520
ENSG00000213798,49,31,41,68,46,39,55,54,67
ENSG00000213799,732,646,720,703,692,614,651,870,898
ENSG00000213801,37,54,40,44,42,31,29,52,40
ENSG00000213809,2,0,0,0,1,1,0,3,1
ENSG00000213816,4,3,7,5,12,4,7,15,7
ENSG00000213820,29,45,27,37,35,28,37,62,61
ENSG00000213822,0,0,0,0,0,0,0,0,0
ENSG00000213830,2,0,7,7,2,5,4,5,7
ENSG00000213839,340,387,312,426,356,285,356,372,369
ENSG00000213842,37,38,28,31,54,40,50,47,38
ENSG00000213849,3,0,1,1,2,2,1,52,1
ENSG00000213851,1166,1181,1025,1235,861,779,927,1210,1448
ENSG00000213853,127,392,289,430,402,447,563,203,198
ENSG00000213854,0,0,0,0,3,0,0,0,0
ENSG00000213856,232,336,298,370,296,322,313,242,270
ENSG00000213857,0,1,4,6,5,2,4,1,4
ENSG00000213859,310,206,200,250,151,139,181,380,293
ENSG00000213860,3644,3841,2997,4109,5010,3318,4454,5115,5263
ENSG00000213862,1185,1476,1115,1805,1907,1703,2054,1271,1600
ENSG00000213864,899,782,629,725,770,566,807,1221,1311
ENSG00000213866,3663,4403,3979,4909,3756,3981,4440,3904,4054
ENSG00000213867,38,36,32,32,43,33,19,57,46
ENSG00000213871,36,32,19,29,7,11,6,52,37
ENSG00000213872,1,4,1,0,1,0,0,2,0
ENSG00000213873,32,47,24,29,56,31,50,54,42
ENSG00000213875,43,58,31,51,60,24,52,56,59
ENSG00000213876,0,0,0,0,0,1,0,0,0
ENSG00000213877,0,0,0,0,0,0,0,0,0
ENSG00000213880,0,0,0,0,0,1,0,1,0
ENSG00000213881,3846,3591,3003,4040,4402,3077,3745,5085,5067
ENSG00000213882,0,0,0,0,0,0,0,0,0
ENSG00000213885,6605,7091,6060,8339,5866,4388,5611,8798,9507
ENSG00000213886,0,1,0,1,0,0,0,0,0
ENSG00000213888,12,20,10,18,11,12,7,10,17
ENSG00000213889,59,78,66,108,77,65,72,79,74
ENSG00000213891,773,697,613,873,698,510,649,795,976
ENSG00000213892,1,0,0,1,0,0,1,0,1
ENSG00000213896,0,0,0,0,0,0,0,0,0
ENSG00000213900,0,0,0,0,0,2,0,0,0
ENSG00000213901,2,5,1,1,5,5,6,4,0
ENSG00000213903,24,22,8,13,35,30,53,32,10
ENSG00000213904,405,235,263,275,312,243,314,447,445
ENSG00000213906,23,31,31,36,25,34,21,46,42
ENSG00000213908,0,0,0,0,0,0,0,0,0
ENSG00000213911,0,0,0,0,0,0,0,0,0
ENSG00000213916,0,0,2,3,0,0,0,0,0
ENSG00000213917,38,29,36,50,10,14,11,15,58
ENSG00000213918,972,1002,946,1321,798,595,820,970,964
ENSG00000213920,137,144,128,171,70,55,54,152,189
ENSG00000213921,0,0,0,0,0,0,0,0,0
ENSG00000213923,2092,1483,1415,1622,1472,1343,1559,2230,1956
ENSG00000213924,0,0,0,0,0,0,0,0,0
ENSG00000213925,76,67,72,110,92,54,102,104,103
ENSG00000213926,0,0,0,0,0,0,0,0,0
ENSG00000213927,0,7,1,4,0,4,1,1,1
ENSG00000213928,192,133,128,114,153,91,134,231,238
ENSG00000213930,204,292,277,394,204,157,182,236,221
ENSG00000213931,7,4,3,5,54,32,69,6,16
ENSG00000213934,0,0,0,0,0,0,0,0,0
ENSG00000213935,469,548,531,629,716,569,674,607,700
ENSG00000213937,19,66,86,103,22,13,31,17,20
ENSG00000213938,89,55,73,79,87,77,102,92,83
ENSG00000213939,845,765,595,770,825,535,729,1015,1208
ENSG00000213940,0,1,0,0,1,0,0,0,0
ENSG00000213942,94,103,70,92,118,89,127,131,153
ENSG00000213943,603,788,742,1007,736,624,711,552,587
ENSG00000213946,134,166,134,177,184,183,211,217,204
ENSG00000213949,395,145,117,167,114,114,100,474,392
ENSG00000213950,801,1156,826,1102,986,719,985,1181,1282
ENSG00000213954,0,0,0,0,0,0,0,0,0
ENSG00000213956,724,776,583,643,995,871,1072,994,835
ENSG00000213958,498,604,624,859,531,540,545,474,530
ENSG00000213959,2,3,0,3,3,3,7,2,2
ENSG00000213962,6,8,9,13,15,6,5,7,14
ENSG00000213963,128,54,92,63,63,86,72,124,141
ENSG00000213964,43,46,52,35,28,31,32,46,41
ENSG00000213965,814,646,589,756,637,590,675,793,823
ENSG00000213967,38,67,44,51,53,29,57,37,35
ENSG00000213970,101,154,138,146,172,143,160,130,150
ENSG00000213972,8,6,2,7,3,8,2,5,4
ENSG00000213973,1,20,6,5,8,6,18,10,4
ENSG00000213976,12,17,20,24,24,18,20,25,21
ENSG00000213977,1361,1106,1070,1434,1337,1094,1398,1502,1591
ENSG00000213979,118,116,110,171,146,140,212,143,149
ENSG00000213981,0,0,0,1,0,1,0,0,3
ENSG00000213983,304,349,265,308,295,226,330,403,339
ENSG00000213985,456,380,332,396,528,493,546,519,595
ENSG00000213987,0,0,0,0,0,0,0,0,0
ENSG00000213988,2510,2158,1919,2659,2182,2105,2506,2501,2743
ENSG00000213994,0,0,0,0,0,2,1,0,0
ENSG00000213995,1149,1134,1065,1339,1108,968,1120,1262,1292
ENSG00000213996,3,1,1,1,6,3,2,4,0
ENSG00000213997,0,1,1,0,0,0,1,1,1
ENSG00000213999,338,278,302,395,433,366,461,376,373
ENSG00000214003,35,38,20,28,38,18,31,49,53
ENSG00000214009,1,1,2,4,3,7,11,1,1
ENSG00000214012,505,637,696,863,553,528,540,491,551
ENSG00000214013,145,161,153,166,136,137,147,185,175
ENSG00000214015,0,0,0,0,0,0,0,0,0
ENSG00000214016,2519,4949,4239,4859,3199,2262,2816,3557,3772
ENSG00000214018,25,33,24,37,20,18,24,19,23
ENSG00000214019,127,119,111,109,133,108,143,190,131
ENSG00000214020,0,0,0,0,0,0,0,0,0
ENSG00000214021,49,81,77,64,84,57,93,89,67
ENSG00000214022,4178,4143,4168,4817,2463,2195,2564,4646,4717
ENSG00000214024,0,0,0,0,0,0,0,0,0
ENSG00000214025,0,0,0,0,0,0,0,0,0
ENSG00000214026,727,771,616,907,695,632,771,809,916
ENSG00000214027,208,314,303,297,281,247,284,239,254
ENSG00000214029,545,442,527,487,369,307,393,674,688
ENSG00000214031,0,0,0,0,0,0,0,0,0
ENSG00000214035,24,27,29,31,39,37,33,15,42
ENSG00000214039,0,0,0,0,2,0,0,0,0
ENSG00000214041,27,26,24,23,53,27,34,33,22
ENSG00000214042,0,0,0,0,0,0,0,0,0
ENSG00000214043,0,0,0,0,0,0,0,0,1
ENSG00000214045,12,19,12,23,21,34,16,11,13
ENSG00000214046,2055,1976,1725,2171,1565,1148,1480,2667,2720
ENSG00000214047,2,0,0,0,0,1,0,2,2
ENSG00000214049,162,216,146,224,252,227,304,172,142
ENSG00000214050,348,346,386,401,505,446,424,385,353
ENSG00000214051,0,0,0,0,0,0,0,0,0
ENSG00000214062,19,13,12,15,8,7,12,21,18
ENSG00000214063,1130,1012,848,1123,956,934,1082,1244,1222
ENSG00000214064,0,0,0,0,0,0,0,0,0
ENSG00000214067,0,0,0,0,0,0,0,0,0
ENSG00000214070,0,0,0,0,0,0,0,0,0
ENSG00000214071,0,0,0,0,0,0,0,0,0
ENSG00000214073,35,7,6,28,21,17,20,35,26
ENSG00000214074,0,0,0,0,0,0,0,0,0
ENSG00000214076,35,65,80,79,22,17,14,53,28
ENSG00000214077,64,60,67,76,58,65,47,109,77
ENSG00000214078,772,759,727,816,667,540,633,868,699
ENSG00000214081,0,0,0,1,0,0,0,0,0
ENSG00000214087,780,756,639,818,845,721,933,995,975
ENSG00000214089,676,945,689,814,1086,752,984,1080,1130
ENSG00000214093,10,3,5,5,7,5,9,9,6
ENSG00000214097,0,0,0,0,1,0,0,0,0
ENSG00000214100,0,0,0,0,1,0,1,0,0
ENSG00000214102,3,4,3,7,4,4,0,4,10
ENSG00000214106,134,107,104,109,111,143,153,116,106
ENSG00000214107,0,0,0,0,0,0,0,0,0
ENSG00000214108,271,217,146,209,248,228,277,378,337
ENSG00000214110,694,1119,836,1057,1984,1666,2013,1014,990
ENSG00000214111,8,5,10,12,11,11,8,4,26
ENSG00000214113,596,606,460,647,767,593,784,664,709
ENSG00000214114,667,904,688,816,1570,1108,1495,877,762
ENSG00000214121,98,98,42,75,138,126,167,104,115
ENSG00000214124,0,0,0,0,0,0,0,0,0
ENSG00000214125,0,0,0,0,0,1,2,0,0
ENSG00000214128,26,15,18,19,6,11,16,28,20
ENSG00000214132,159,141,81,146,242,197,233,174,208
ENSG00000214135,128,194,137,200,206,171,151,159,126
ENSG00000214140,1286,1482,1437,1841,1493,1207,1564,1545,1602
ENSG00000214141,0,0,0,0,0,0,0,0,0
ENSG00000214142,3,0,0,1,2,0,1,0,0
ENSG00000214144,39,36,29,39,40,44,47,50,55
ENSG00000214145,6,9,3,8,15,11,25,10,3
ENSG00000214146,1,0,0,2,2,3,3,1,4
ENSG00000214147,1,0,0,0,2,0,0,0,1
ENSG00000214160,982,1008,840,1168,1365,1315,1417,876,1001
ENSG00000214161,0,0,0,0,0,0,0,0,0
ENSG00000214174,134,134,120,108,143,152,154,173,181
ENSG00000214176,304,153,172,180,275,240,213,320,279
ENSG00000214178,1,0,0,2,0,0,3,1,2
ENSG00000214182,3154,3469,2830,4297,3646,3409,4142,3501,3701
ENSG00000214184,21,25,25,26,38,34,31,46,38
ENSG00000214185,1371,1493,1318,1401,1258,1130,1031,1688,1561
ENSG00000214188,14,16,10,18,9,14,5,15,8
ENSG00000214189,1,0,3,1,2,0,0,0,3
ENSG00000214190,0,0,0,0,0,0,0,1,1
ENSG00000214192,197,237,205,247,170,212,205,209,204
ENSG00000214193,284,382,288,355,536,413,500,369,389
ENSG00000214194,1141,2140,1174,1601,2261,1762,2358,1827,1940
ENSG00000214195,67,68,63,95,57,45,43,81,96
ENSG00000214198,10,22,17,23,13,13,13,14,13
ENSG00000214199,32134,34153,31736,35743,40845,30371,34472,41243,45546
ENSG00000214200,0,0,0,0,0,0,0,1,0
ENSG00000214203,457,523,462,623,533,387,385,602,649
ENSG00000214204,68,87,79,122,124,89,51,78,81
ENSG00000214207,1351,1827,1871,2277,1476,1469,1630,1409,1430
ENSG00000214210,1,1,0,0,1,3,4,2,5
ENSG00000214211,103,56,67,82,103,95,125,110,90
ENSG00000214212,9,12,22,18,32,40,28,18,16
ENSG00000214216,0,0,0,0,0,0,0,0,0
ENSG00000214222,300,569,500,702,559,477,623,321,351
ENSG00000214223,7557,8859,7743,10536,10806,8486,9214,7849,8668
ENSG00000214226,28,10,14,14,18,31,35,22,31
ENSG00000214237,0,0,0,2,0,0,1,0,0
ENSG00000214243,26,22,13,22,20,20,20,32,12
ENSG00000214244,490,314,278,381,373,264,307,608,684
ENSG00000214245,0,0,0,0,0,0,0,0,0
ENSG00000214248,656,528,508,615,534,487,527,673,664
ENSG00000214249,186,104,116,121,157,147,159,161,172
ENSG00000214252,0,0,0,0,0,0,0,1,0
ENSG00000214253,2693,3024,2518,3233,1671,1366,1771,3589,3637
ENSG00000214254,0,0,0,0,0,0,0,0,0
ENSG00000214255,8,5,9,4,5,1,4,2,14
ENSG00000214259,7,6,3,6,6,4,7,6,22
ENSG00000214262,35,46,45,43,43,59,67,63,53
ENSG00000214263,860,1882,1477,1477,959,893,1025,1104,1220
ENSG00000214264,22,13,18,23,39,36,32,32,42
ENSG00000214265,1247,1451,1401,1951,818,669,797,1300,1396
ENSG00000214266,0,0,0,0,0,0,0,0,0
ENSG00000214268,211,256,209,275,316,212,264,294,357
ENSG00000214269,74,110,92,129,93,88,76,104,87
ENSG00000214273,25,8,13,19,9,13,6,28,40
ENSG00000214274,17,17,17,26,50,39,54,24,15
ENSG00000214278,7,5,2,3,5,11,5,11,13
ENSG00000214279,26,13,17,22,37,15,34,29,24
ENSG00000214280,77,79,54,54,39,49,51,88,79
ENSG00000214281,0,0,1,0,0,1,0,0,0
ENSG00000214282,409,460,409,527,441,299,381,515,391
ENSG00000214283,0,1,2,1,2,2,2,2,1
ENSG00000214285,0,0,0,0,0,0,0,0,0
ENSG00000214286,62,61,37,61,62,58,43,50,63
ENSG00000214288,0,0,0,0,0,0,0,0,0
ENSG00000214289,1265,1245,1549,1516,622,561,746,1351,1389
ENSG00000214290,0,0,0,0,0,0,0,0,0
ENSG00000214293,345,259,236,228,199,170,188,355,354
ENSG00000214295,0,0,0,0,0,0,0,0,0
ENSG00000214297,9,14,19,27,15,12,12,6,11
ENSG00000214298,0,0,0,0,0,0,0,0,0
ENSG00000214300,319,277,281,351,136,131,141,286,310
ENSG00000214301,0,0,0,0,0,0,0,0,0
ENSG00000214305,0,0,1,2,0,1,2,0,0
ENSG00000214309,37,50,40,67,22,24,31,42,50
ENSG00000214313,1,2,0,7,6,6,2,0,4
ENSG00000214318,0,0,0,0,0,0,0,0,0
ENSG00000214319,21,39,34,42,23,35,25,46,35
ENSG00000214321,5,7,6,10,10,18,9,4,4
ENSG00000214322,27,37,42,33,42,44,50,42,23
ENSG00000214324,0,0,0,0,0,0,0,0,0
ENSG00000214326,0,0,0,0,0,0,0,0,2
ENSG00000214329,0,1,1,2,0,0,0,0,0
ENSG00000214330,14,7,5,11,7,7,2,6,16
ENSG00000214331,63,81,73,87,58,77,49,68,50
ENSG00000214335,8,10,11,9,10,6,9,13,20
ENSG00000214336,9,3,4,7,0,0,5,5,6
ENSG00000214338,8,3,3,7,21,23,12,8,11
ENSG00000214342,0,0,0,0,0,0,0,0,0
ENSG00000214344,0,0,0,0,0,0,0,0,0
ENSG00000214347,0,0,0,0,0,0,0,0,2
ENSG00000214351,0,0,0,0,0,0,0,0,0
ENSG00000214353,71,79,78,116,85,70,66,99,87
ENSG00000214354,59,53,45,74,49,45,56,53,56
ENSG00000214357,39,202,185,190,176,185,148,65,67
ENSG00000214359,0,0,0,0,0,0,1,0,0
ENSG00000214360,0,1,0,2,0,0,0,0,1
ENSG00000214362,397,369,292,403,550,397,391,504,553
ENSG00000214366,100,62,40,67,66,55,76,118,96
ENSG00000214367,345,256,284,346,371,299,409,404,425
ENSG00000214369,0,0,0,0,0,0,0,1,0
ENSG00000214374,0,0,0,0,0,1,0,0,0
ENSG00000214376,0,2,2,5,1,2,4,1,1
ENSG00000214380,5,11,8,10,8,6,10,17,8
ENSG00000214381,2,0,0,0,2,1,0,0,3
ENSG00000214389,12458,14749,11757,15476,17767,12242,15476,16962,19781
ENSG00000214391,5421,9422,7790,10737,9885,8860,10433,6589,6578
ENSG00000214401,41,60,49,83,31,40,44,65,57
ENSG00000214402,0,0,0,0,6,2,2,1,0
ENSG00000214405,0,0,0,0,0,0,0,0,0
ENSG00000214407,2,0,1,0,11,10,6,1,1
ENSG00000214413,428,214,175,230,288,231,285,450,571
ENSG00000214414,0,0,1,0,0,0,0,0,0
ENSG00000214415,0,0,0,0,0,0,0,0,0
ENSG00000214417,544,680,657,899,572,566,655,528,569
ENSG00000214424,65,36,37,34,14,15,13,67,50
ENSG00000214425,215,198,174,178,145,132,159,285,221
ENSG00000214428,0,0,0,0,0,0,0,0,0
ENSG00000214429,1,0,0,0,4,2,0,1,2
ENSG00000214432,3,8,12,5,5,5,2,7,4
ENSG00000214433,0,5,12,7,2,2,0,1,4
ENSG00000214434,40,13,19,25,18,14,18,37,46
ENSG00000214435,28,68,48,86,67,45,81,42,43
ENSG00000214439,56,95,66,73,31,31,33,72,65
ENSG00000214447,28,44,22,37,30,23,30,30,35
ENSG00000214455,1052,758,801,965,998,934,939,1247,1179
ENSG00000214456,8,9,23,21,8,2,11,12,4
ENSG00000214457,0,0,0,0,0,0,0,0,0
ENSG00000214460,810,880,608,614,671,769,932,1027,993
ENSG00000214465,108,62,65,71,60,61,68,108,93
ENSG00000214484,9,22,22,29,6,6,9,10,8
ENSG00000214485,18299,27067,21470,24942,25152,18347,23569,26387,26403
ENSG00000214487,24,24,13,35,8,4,12,22,22
ENSG00000214491,0,3,0,1,1,1,2,0,3
ENSG00000214510,1,0,0,0,4,2,2,2,0
ENSG00000214511,0,0,0,0,0,0,0,1,0
ENSG00000214513,0,3,1,0,1,2,0,0,1
ENSG00000214514,0,5,3,9,0,0,0,1,2
ENSG00000214517,869,759,710,965,1314,1277,1466,885,930
ENSG00000214518,1,2,6,6,10,11,10,3,9
ENSG00000214525,0,0,0,0,0,0,0,0,1
ENSG00000214526,0,0,2,2,0,2,0,6,1
ENSG00000214530,502,759,657,881,627,517,613,588,588
ENSG00000214533,14,16,15,19,16,21,24,15,11
ENSG00000214534,1,0,0,1,0,3,3,1,0
ENSG00000214535,3599,4544,3503,3933,4389,3349,4361,4720,5079
ENSG00000214541,2698,2992,3112,3783,2591,1922,2490,3541,3487
ENSG00000214544,154,75,79,106,91,75,67,220,223
ENSG00000214546,1,1,1,2,0,1,0,4,1
ENSG00000214548,0,0,1,2,1,1,2,0,3
ENSG00000214549,55,42,45,62,37,39,46,56,46
ENSG00000214552,92,60,56,36,111,119,112,123,120
ENSG00000214553,1,1,0,0,1,0,1,2,0
ENSG00000214558,1326,956,940,1066,1276,1102,1436,1528,1551
ENSG00000214559,6,1,1,3,7,3,3,4,5
ENSG00000214560,1,0,0,1,0,0,0,1,0
ENSG00000214561,74,81,79,130,90,59,88,78,93
ENSG00000214562,130,192,168,244,128,107,122,146,180
ENSG00000214563,0,0,0,0,0,0,0,0,0
ENSG00000214575,104,16,20,13,92,100,113,129,114
ENSG00000214578,335,308,289,380,258,241,269,373,399
ENSG00000214581,0,0,0,0,0,0,0,0,0
ENSG00000214584,53,44,25,41,58,49,51,59,61
ENSG00000214593,346,246,216,273,209,147,218,321,421
ENSG00000214595,11,7,4,10,8,8,12,9,11
ENSG00000214602,7,9,15,7,7,9,11,7,7
ENSG00000214604,0,0,0,2,0,0,0,0,0
ENSG00000214607,0,0,0,0,0,0,0,0,0
ENSG00000214612,184,157,93,197,166,95,181,188,255
ENSG00000214614,2,0,2,1,1,5,2,1,4
ENSG00000214617,24,11,19,15,35,38,26,17,40
ENSG00000214626,0,0,0,1,0,0,0,0,0
ENSG00000214628,0,0,0,0,0,0,0,0,0
ENSG00000214629,49,120,102,99,52,45,72,86,88
ENSG00000214641,0,0,0,0,0,0,0,0,0
ENSG00000214642,0,0,0,0,0,0,0,0,0
ENSG00000214643,0,0,0,0,0,0,0,0,0
ENSG00000214646,108,116,90,104,116,86,101,85,103
ENSG00000214650,0,0,0,0,1,0,0,1,0
ENSG00000214651,0,0,0,0,0,0,0,0,0
ENSG00000214652,3,2,7,12,9,7,10,8,3
ENSG00000214653,645,430,393,520,522,499,508,648,641
ENSG00000214654,103,57,47,76,50,53,37,122,109
ENSG00000214655,1303,999,956,996,701,546,596,1652,1393
ENSG00000214657,0,1,0,0,0,0,0,0,0
ENSG00000214659,5,0,5,3,3,1,8,10,5
ENSG00000214660,0,3,2,1,5,6,2,3,2
ENSG00000214668,0,5,4,1,4,6,4,3,2
ENSG00000214669,0,0,0,0,0,0,0,0,0
ENSG00000214671,0,0,0,0,0,0,0,0,0
ENSG00000214676,0,0,0,0,0,0,0,0,0
ENSG00000214681,0,0,0,0,0,0,0,0,0
ENSG00000214684,0,0,0,0,0,0,0,0,0
ENSG00000214686,0,0,0,0,0,0,0,0,0
ENSG00000214688,0,1,0,2,1,0,0,2,0
ENSG00000214691,0,0,0,0,0,0,0,0,0
ENSG00000214694,7,1,8,4,9,6,6,12,12
ENSG00000214695,0,1,0,0,0,0,0,0,0
ENSG00000214700,0,0,0,0,0,0,0,0,1
ENSG00000214702,10,15,4,16,16,12,19,14,12
ENSG00000214706,1316,987,980,1376,1020,856,1096,1287,1272
ENSG00000214708,74,28,40,49,51,47,43,64,70
ENSG00000214711,7,13,12,13,6,4,7,5,5
ENSG00000214717,829,860,787,1041,663,532,557,961,885
ENSG00000214719,429,354,345,363,361,363,376,498,450
ENSG00000214720,1,0,0,0,0,0,1,0,0
ENSG00000214725,2,7,4,6,8,5,7,0,3
ENSG00000214727,0,0,1,0,1,1,0,0,1
ENSG00000214736,2124,2153,1658,2011,2629,2153,2702,2794,2750
ENSG00000214743,0,0,0,0,0,0,0,0,0
ENSG00000214745,0,0,0,0,0,1,0,0,0
ENSG00000214748,20,25,32,22,15,14,17,8,13
ENSG00000214753,4224,4082,4140,5118,4287,4085,4467,4306,4188
ENSG00000214754,27,4,16,16,11,7,0,19,19
ENSG00000214756,105,130,123,147,69,52,77,136,104
ENSG00000214759,0,0,0,0,0,0,0,0,0
ENSG00000214760,362,367,323,458,591,321,463,562,630
ENSG00000214761,259,319,264,330,330,281,293,276,296
ENSG00000214765,177,177,142,148,255,193,219,235,270
ENSG00000214770,5,2,4,8,5,5,5,4,2
ENSG00000214772,0,0,0,0,0,0,0,0,0
ENSG00000214773,0,0,0,0,0,0,1,0,0
ENSG00000214776,0,1,3,2,7,5,8,3,1
ENSG00000214782,0,0,0,0,0,0,0,0,0
ENSG00000214783,928,1109,914,1036,857,859,980,964,857
ENSG00000214784,5622,6665,5065,6683,7974,5537,7155,7748,8753
ENSG00000214787,6,1,9,3,5,9,16,6,7
ENSG00000214788,0,0,1,0,0,0,0,0,0
ENSG00000214794,9,11,4,8,5,5,11,6,3
ENSG00000214796,18,46,37,59,33,39,42,32,24
ENSG00000214797,0,0,0,0,0,0,0,0,0
ENSG00000214803,5,6,1,4,6,3,3,5,4
ENSG00000214807,453,500,386,547,631,453,542,810,669
ENSG00000214810,623,552,457,462,707,472,623,811,856
ENSG00000214812,14,10,17,15,26,13,15,18,28
ENSG00000214814,0,0,0,0,0,0,1,0,0
ENSG00000214815,3,7,11,4,5,5,4,3,0
ENSG00000214819,0,0,0,0,0,0,0,0,0
ENSG00000214820,46,69,72,85,90,74,63,64,61
ENSG00000214821,381,647,502,647,683,583,689,535,546
ENSG00000214822,2,1,0,1,0,1,2,0,1
ENSG00000214823,8,15,7,8,8,9,8,10,19
ENSG00000214825,0,0,0,0,0,0,0,1,0
ENSG00000214826,263,263,285,352,238,181,209,405,266
ENSG00000214827,148,172,132,168,163,161,180,186,161
ENSG00000214832,404,241,222,328,217,186,229,534,490
ENSG00000214835,0,0,1,0,0,3,0,0,0
ENSG00000214837,5,2,3,10,3,2,4,5,3
ENSG00000214842,0,0,0,0,0,0,0,0,0
ENSG00000214843,1,3,1,1,0,2,0,1,3
ENSG00000214846,155,129,124,105,119,94,125,185,229
ENSG00000214851,0,2,1,5,1,3,1,2,1
ENSG00000214853,10,20,12,13,30,19,27,21,20
ENSG00000214855,1,9,2,18,5,5,1,1,1
ENSG00000214856,2,1,0,0,0,0,1,0,0
ENSG00000214857,92,125,100,142,137,87,140,164,186
ENSG00000214860,29,7,9,10,26,18,27,22,24
ENSG00000214866,0,0,0,0,0,0,0,1,0
ENSG00000214867,2,2,0,1,1,0,0,1,0
ENSG00000214869,0,0,2,0,3,1,1,0,0
ENSG00000214870,18,20,20,22,17,20,20,18,8
ENSG00000214872,0,1,1,0,0,0,0,0,0
ENSG00000214875,1,0,0,0,0,0,0,0,1
ENSG00000214878,0,0,0,0,1,0,0,0,0
ENSG00000214880,5,3,6,5,3,3,2,7,3
ENSG00000214881,139,130,136,165,183,147,161,148,212
ENSG00000214883,3,3,6,7,8,2,10,7,5
ENSG00000214886,0,0,0,0,0,0,0,0,0
ENSG00000214888,1,2,4,1,0,0,0,1,0
ENSG00000214889,174,143,118,151,126,107,130,230,194
ENSG00000214890,0,0,0,0,0,0,0,3,0
ENSG00000214891,0,0,0,0,0,0,0,0,0
ENSG00000214892,51,62,45,44,57,66,66,113,72
ENSG00000214894,5,1,1,3,7,18,11,3,11
ENSG00000214896,397,798,733,792,489,344,418,556,526
ENSG00000214897,0,0,0,0,0,0,0,0,0
ENSG00000214900,4,12,12,22,26,18,12,2,2
ENSG00000214903,0,0,0,0,0,0,0,0,0
ENSG00000214904,0,0,0,0,0,0,0,0,0
ENSG00000214908,2,0,0,2,2,0,4,1,2
ENSG00000214914,274,307,219,368,407,255,389,365,467
ENSG00000214915,0,0,0,2,0,0,0,0,0
ENSG00000214917,225,312,222,293,327,216,270,304,405
ENSG00000214919,0,0,0,0,0,0,0,0,0
